SMILES
[S]
[OH-]
[O-][Si]([O-])=O
[O-][Si](=O)O[Si]([O-])([O-])O[Si]([O-])=O
[O-][Se]([O-])=O
[O-][O+]=O
[O-][N+]([O-])=O
[O-][N+](=O)O[C@@H]1CO[C@@H]2[C@H](CO[C@H]12)O[N+]([O-])=O
[O-][N+](=O)OCCNC(=O)C1=CC=CN=C1
[O-][N+](=O)OCC(CO[N+]([O-])=O)O[N+]([O-])=O
[O-][N+](=O)OCC(CO[N+]([O-])=O)(CO[N+]([O-])=O)CO[N+]([O-])=O
[O-][N+](=O)C1=NC=CN1CC(=O)NCC1=CC=CC=C1
[O-][N+](=O)C1=CN=CN1CCN1CCOCC1
[O-][N+](=O)C1=CN2C[C@@H](COC2=N1)OCC1=CC=C(OC(F)(F)F)C=C1
[O-][N+](=O)C1=CC=C2NC(=O)CN=C(C3=CC=CC=C3Cl)C2=C1
[O-][N+](=O)C1=CC=C2NC(=O)CN=C(C3=CC=CC=C3)C2=C1
[O-][N+](=O)C1=CC=C(O1)\\C=N\\N1CCOC1=O
[O-][N+](=O)C1=CC=C(O1)\\C=N\\N1CC(=O)[N-]C1=O
[O-][N+](=O)C1=CC=C(O1)\\C=N\\N1CC(=O)NC1=O
[O-][N+](=O)C1=CC=C(C=C1)C1=CC=C(O1)\\C=N\\N1CC(=O)[N-]C1=O
[O-][N+](=O)C1=CC=C(C=C1)C1=CC=C(O1)\\C=N\\N1CC(=O)NC1=O
[O-][N+]#N
[O-][Cl+3]([O-])([O-])[O-]
[O-]S([O-])(=O)=S
[O-]S([O-])(=O)=O
[O-]S(=O)CNC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(NCS([O-])=O)C=C1
[O-]S(=O)(=O)OC1=CC=C(C=C1)C(C1=CC=C(OS([O-])(=O)=O)C=C1)C1=CC=CC=N1
[O-]S(=O)(=O)CCSSCCS([O-])(=O)=O
[O-]S(=O)(=O)CCS
[O-]S(=O)(=O)CCCS([O-])(=O)=O
[O-]P([O-])([O-])=O
[O-]P([O-])(F)=O
[O-]P([O-])(=O)OCN1C(=O)NC(C1=O)(C1=CC=CC=C1)C1=CC=CC=C1
[O-]N=O
[O-]N1C=CC=CC1=S
[O-]Cl
[O-]C1=C2N(C[C@H]3O[C@@H]4CC[C@@H](C4)N3C2=O)C=C(C(=O)NCC2=C(F)C=C(F)C=C2F)C1=O
[O-]C([O-])=O
[O-]C(=O)P([O-])([O-])=O
[O-]C(=O)CNC(=O)C1=CC=CC=C1[131I]
[O-]C(=O)CNC(=O)C1=CC=CC=C1[123I]
[O-]C(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CCN(CC([O-])=O)CC([O-])=O
[O-]C(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O
[O-]C(=O)CN(CC([O-])=O)C1=C(C#N)C(CC([O-])=O)=C(S1)C([O-])=O
[O-]C(=O)CCCC1=CC=CC=C1
[O-]C(=O)CCC1=NC(=C(O1)C1=CC=CC=C1)C1=CC=CC=C1
[O-]C(=O)CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl
[O-]C(=O)CC1=CC=CC=C1
[O-]C(=O)C1N=C(C2=CC=CC=C2)C2=CC(Cl)=CC=C2NC1=O
[O-]C(=O)C1=CC=CC=C1C1=C2C=CC(=O)C=C2OC2=CC([O-])=CC=C12
[O-]C(=O)C1=CC=CC=C1
[O-]C(=O)C1=CC(=O)NC(=O)N1
[O-]C(=O)C1=C(I)C(NC(=O)CCCCC(=O)NC2=C(I)C=C(I)C(C([O-])=O)=C2I)=C(I)C=C1I
[O-]C(=O)C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1C1=C2C=C([131I])C(=O)C(I)=C2OC2=C(I)C([O-])=C([131I])C=C12
